movieId,UMAP1,UMAP2,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster_gmm
3700,1.500534,2.5825267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
171751,5.7261124,3.1131084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6618,2.680413,7.864193,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6873,6.2744265,5.865184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
163527,2.5902002,7.242378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
93740,5.225933,4.7243304,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
30793,4.3976293,5.283381,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
139644,3.4179032,4.9654436,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
45503,6.3632793,5.5643425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1990,4.0703363,5.1480227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
7013,2.4264517,3.0092986,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2969,7.9314914,3.8108494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2339,2.7915351,3.8249385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
25757,5.1380653,4.006584,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6
31123,5.8594117,3.5345786,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4205,7.4408183,3.4926279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4032,3.3150678,6.3331304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25996,2.487503,5.4497824,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
6911,2.8161728,6.1853347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
139642,7.752536,7.0550756,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
45440,8.200674,5.409746,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
160954,3.37126,7.7474637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
8261,8.502123,5.7446265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
149350,3.968336,6.597265,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2818,4.947553,2.0347989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
4200,6.8595295,6.7025313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97860,3.969489,4.924783,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
193565,5.581666,5.177827,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
62299,2.2015429,3.5771368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5293,7.233468,4.7796926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
4034,6.271328,5.8319387,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
8373,5.1217775,4.7412143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
76743,3.7102816,8.0731535,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1601,4.822637,5.7015343,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
6557,2.2886474,8.611934,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
129657,5.836129,7.265339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2554,8.418667,5.4081197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5
3535,8.2670965,6.7079625,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5
60074,1.8917328,4.573284,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65685,5.6052303,4.5866,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
90719,4.8494115,5.006975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
72603,4.2903147,5.83903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3663,6.86914,2.5507085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
79251,2.657163,3.3336267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4326,5.0761213,1.9668096,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6
4426,3.1059053,6.8735156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
74727,5.8539257,1.8510147,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4970,7.5891294,7.0705767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3512,8.786597,6.084928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
5704,5.137614,7.726788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
62293,6.6690288,7.052302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1054,4.871648,3.5865865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6429,2.611073,5.2160997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
38198,6.7577567,4.9068975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
8638,4.9636903,2.3404558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
5416,8.199677,5.0413437,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
45720,6.551294,2.1316142,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1652,6.595008,3.4662187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
96471,6.968615,6.4831724,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
8778,1.6579489,5.004714,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4780,2.3823473,3.4310408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
649,2.36573,2.696421,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
141422,5.3723793,3.3702512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
160848,7.4119725,5.350972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
27,5.0033216,6.295686,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
6990,2.7998598,2.3280864,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
5643,5.3198214,2.5589223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
3355,6.8701606,2.4777389,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1956,1.2071599,2.7591426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3451,2.0631258,2.5490205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1739,4.718806,3.8906982,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44613,5.0811477,7.561038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
109971,5.390343,6.914254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5915,7.957372,5.619176,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
1621,3.155717,7.1196647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3410,1.9095222,6.8967657,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
984,3.7994153,5.515127,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
501,2.6856833,5.69214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5956,7.6179605,5.4843354,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
4809,5.886089,5.2364244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3809,6.273077,6.984888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1556,5.0850306,3.7956939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6
81018,1.4557294,3.4604468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,3.7622955,8.08928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4725,5.194619,3.097429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
6417,2.3390696,6.4844985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3306,3.0269694,5.65123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5932,2.1419823,7.227017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
109383,3.6985197,3.3726377,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
3629,3.4635694,6.770876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
27905,4.18719,6.978303,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3
368,2.9570916,3.4534976,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1351,5.268715,3.3473008,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6
93270,5.583655,4.7088633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
149830,7.529476,3.907659,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5
3338,1.339037,1.8302084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
96448,7.5742393,2.8711593,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3827,3.988083,3.4353008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
2485,7.522918,5.9696813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5537,5.767361,2.2300615,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
101973,6.741843,4.9884515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
631,4.333079,7.150026,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
69529,1.5153943,8.245919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
65882,2.643337,3.188654,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
720,7.6324763,5.2623343,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
180987,1.5112818,8.276061,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4063,2.2293344,4.2147627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6051,3.5428417,2.1893022,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
54736,3.4839134,4.9990172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
2290,3.2146533,2.1571803,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
105037,6.5174813,6.0756416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8641,8.13098,6.1678333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
564,8.094176,5.714521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4581,8.045059,3.760798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5922,6.664967,5.7822886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3793,5.7052917,2.888202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
3007,5.4108253,6.371818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
6689,7.188895,5.501957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
167746,3.7091255,6.005616,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43912,1.7476114,5.6488285,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6577,2.5033934,5.241371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
70728,8.258361,6.454741,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
3884,3.1940026,3.3503437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
116411,8.585182,5.095058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
3948,5.953811,5.443211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2541,7.856232,6.177141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
168712,7.4465966,6.7489676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
26322,7.95524,3.639071,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62374,3.1685152,5.1555424,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
6880,8.430461,6.3136067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
142020,3.1052017,6.5628366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7292,6.135086,5.782134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
3368,1.821921,3.097623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
456,6.797892,7.5296335,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1771,4.3379416,2.9568248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
5712,1.1717767,6.5266995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
148,1.5581595,2.8587072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3262,3.1897519,2.4523535,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
2104,4.644826,3.3546119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
2634,5.2886066,4.2690616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
27006,6.3597507,4.4788766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
118198,7.769833,5.8997345,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5
8327,3.8121414,5.2295446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
31545,8.27226,5.11991,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2889,3.380536,5.347058,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
105351,7.7576175,6.361094,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5
108932,2.3443673,4.178576,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3090,1.5259609,7.2156863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
703,2.8374605,6.7840705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
8093,3.944099,4.7554307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3
185435,6.98714,5.4819384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1282,4.4686565,7.6890764,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
9010,2.3755374,4.2073836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1927,1.9554724,1.6928189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
632,5.2035756,3.1129968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
8773,3.7798083,4.244646,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
180095,4.5354824,8.319144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1957,0.7513187,4.3690257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166183,4.70401,5.6111274,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3448,1.5132656,2.588736,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
159161,2.759684,6.76678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2481,1.2691917,6.857805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
1977,3.7640328,4.9712424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
35836,6.432643,8.03655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
5222,5.899184,7.702195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3374,8.931727,5.7894278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
7037,2.4433134,8.152393,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2420,7.832136,6.455794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
6125,4.353168,5.287156,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
3928,2.3409343,2.4095778,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
57,7.2455773,7.1036816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25750,2.7613158,6.9684954,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
8370,7.024427,5.1679754,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
536,4.447979,7.600003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3515,2.3137898,5.0578613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7346,6.791308,7.9716024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
69394,8.57101,5.123218,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
107723,6.4285154,4.4606895,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
82461,4.8535075,6.495182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
141818,0.7228537,4.0130925,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2470,2.4853046,3.2650468,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158238,4.3107347,4.9461117,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1140,6.115638,3.4476461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
70183,6.78235,7.8112125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
118572,4.6967425,4.2379274,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
6950,7.951989,5.679278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
4963,1.9508227,7.946589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
7344,2.4289556,7.3722215,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
33672,7.4325943,7.0182285,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
55908,7.559462,4.664272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
488,2.4113395,3.4575243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
220,1.7418061,6.660534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
147196,3.8472595,3.9718978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5941,4.8233347,3.2485845,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6
265,5.973954,5.500675,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
5285,6.144754,1.7981962,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8362,4.2956963,2.8494725,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
3679,0.86013246,4.6631126,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1353,7.7657094,6.104684,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
134861,4.6234455,5.6838484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
142509,5.771938,7.093944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
63062,7.5351562,3.008085,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
538,7.821285,3.0075834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3917,1.3465799,3.6419048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
