movieId,UMAP1,UMAP2,UMAP3,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster_gmm
4780,2.6100686,3.175425,2.9225156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
649,2.9922256,2.8188353,3.8896253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
141422,5.470087,3.410224,2.9842067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
160848,7.4919147,4.628735,2.8666463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
27,4.886533,4.8699026,4.7221584,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
6990,3.6175478,2.355392,3.6732852,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
5643,4.6644917,3.5374808,3.9617643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3355,5.582831,3.7513354,5.1446886,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1956,2.2118366,2.830381,4.0760756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3451,3.2416775,2.6071167,4.0993037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1739,5.1213436,3.4205363,2.0243003,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
44613,4.823722,6.033586,4.347096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
109971,5.3775496,6.274239,2.8222437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5915,6.3629055,5.817911,4.9309664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1621,3.5699232,6.5934153,2.8721597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3410,2.6347597,6.674633,2.6314933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
984,3.7881677,5.083606,2.2218966,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
501,3.1759546,5.377622,2.0550313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
5956,6.6066885,5.4885216,4.429601,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4809,6.0337706,4.717743,1.965112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3809,6.2733226,5.9872675,4.520527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1556,5.09432,3.5987434,2.8150434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
81018,2.419333,3.4347897,3.9711447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5836,4.0216627,6.037254,4.8601913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4725,5.418866,2.7821066,2.9568105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
6417,3.093735,5.4514356,4.104102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3306,3.3655162,5.2877903,1.9999323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5932,2.8535547,5.991662,4.1276593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
109383,4.1685777,3.1270251,1.779601,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
3629,3.752642,6.383447,2.7096882,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
27905,4.2560444,5.9825845,3.587818,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6
368,3.4020267,3.36737,2.9007437,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
1351,4.9766307,3.035655,3.3886006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
93270,6.11248,4.117886,1.497405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
149830,6.953803,3.9361897,4.074872,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5
3338,2.515657,1.8361182,4.336805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
96448,6.167876,4.0588684,5.105495,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3827,4.3099065,3.210257,1.685626,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2485,7.37914,5.34621,3.0317087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5537,4.3410873,4.18766,4.5586786,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
101973,6.414602,4.7243705,3.5882697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
631,4.297361,6.4023533,3.101335,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,7
69529,2.3020067,7.320597,4.1283545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
65882,3.4719572,2.5863142,3.2671936,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
720,7.501221,4.6288414,3.0188518,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
180987,2.2922108,7.357056,4.1291513,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4063,4.0670114,4.807154,4.928748,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
6051,4.3290114,2.2672725,3.458439,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
54736,3.678164,4.9008203,1.5082802,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
2290,3.533975,2.5348215,3.7526698,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
105037,5.84254,5.784299,4.0673556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8641,7.861426,5.2232914,3.0528808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
564,7.0205216,5.6452174,4.409176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4581,6.333813,4.775165,5.1726155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
5922,6.8777637,5.103139,2.4561071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3793,4.6137366,4.1286683,4.127804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3007,5.4053106,5.5621977,3.7561977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
6689,7.4203153,4.729411,2.7577682,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
167746,4.1077604,5.845228,1.9083489,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
43912,2.4661362,5.338476,2.9782271,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6577,3.022364,4.9368224,2.6973875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
70728,7.639036,5.810413,3.2386403,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
3884,4.016667,3.4219687,1.7692572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
116411,7.7879305,4.7762895,4.1167665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
3948,6.4486866,4.7298436,1.274141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2541,7.029745,5.7265735,4.168219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
168712,6.7573667,6.3541436,4.213644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
26322,6.614596,4.3403416,4.854411,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
62374,3.3478236,4.948512,1.6064105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
6880,7.9563546,5.4720116,3.3263128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
142020,3.467904,6.259765,2.5083327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7292,6.325513,5.337712,2.1253295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3368,2.6441185,2.8691149,3.2692535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6
456,6.163143,6.7815657,4.013816,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1771,4.6064487,3.056585,2.9415305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
5712,1.9684185,5.881801,4.027888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
148,2.4453046,2.7896857,3.6252146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
3262,3.787165,2.264812,3.2189138,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
2104,4.9399233,2.9371185,2.0767748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2634,5.811663,3.7120786,1.7774802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
27006,5.6586485,4.434388,3.7190475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118198,7.553777,5.175402,3.225215,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5
8327,3.8661761,5.000205,1.8494554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
31545,7.000615,5.3983984,4.8348923,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2889,3.5185995,5.1742086,2.0178556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
105351,6.9763455,5.9581184,4.259682,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
108932,2.855958,4.082319,3.200702,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
3090,2.3048308,6.5967345,3.601281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
703,3.7318382,6.7639327,1.8429817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
8093,4.123602,4.2972527,2.7990441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6
185435,7.137533,4.6904993,2.6818218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1282,4.5021114,6.9272127,3.3857875,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
9010,2.9081516,4.07948,3.2379253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
1927,3.2576969,1.7576606,4.364692,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
632,5.207209,3.3003173,3.1755118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
8773,3.9285748,3.996272,2.2586336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6
180095,4.5795264,6.2242765,4.969799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
1957,1.7923542,4.0966973,4.105792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166183,4.7718925,4.954363,2.5887468,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3448,2.4351897,2.5685751,3.792971,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
159161,3.6577108,6.7881203,1.8786603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2481,2.0740008,6.0963454,4.045016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1977,4.232665,5.0853586,2.0582385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
35836,5.8790565,7.233257,3.0195203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
5222,5.3669605,6.968121,2.7002707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3374,8.12787,5.251384,4.143647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
7037,2.9591923,6.709577,4.515379,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2420,6.9809623,5.9829435,4.3415623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
6125,4.641182,5.0921307,1.7184824,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
3928,3.2878215,2.434991,3.8876693,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
57,6.869327,6.3795376,3.2198622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25750,3.4979584,6.7610073,2.205303,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
8370,6.5088344,4.9304624,3.5585873,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
536,4.3864684,6.840024,3.4229903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3515,3.0166597,4.8382087,3.23223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
7346,6.2634125,7.2578382,3.3475964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
69394,7.786322,4.6497803,3.8655465,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
107723,5.7995276,5.2043805,4.2567835,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
82461,5.015101,5.4865913,4.045517,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
141818,1.7599797,3.7839432,3.9983509,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
